barcode;name;description;unit;rate;costprice;lastprice;category;notax;discper
6281104110039;ايس كريم كورنيش 120مل;ايس كريم كورنيش 120مل;1;1.25;0.75;0.75;1;FALSE;0
5000159452946;ايس كريم جالكسى 110مل;ايس كريم جالكسى 110مل;1;5.47;4;4;1;FALSE;0
5000159483025;ايس بونتي;ايس بونتي;1;4.38;3;3;1;FALSE;0
6281100770275;ايس كريم كواليتي 60مل;ايس كريم كواليتي 60مل;1;2.25;2;2;1;FALSE;0
6253334600109;ايس كريم;ايس كريم;1;1;0;0;1;FALSE;0
6285033400469;ايس ويتش;ايس ويتش;1;0.55;0.35;0.35;1;FALSE;0
6253334601465;ايس كريم;ايس كريم;1;1;0.75;0.82;1;FALSE;0
6253334601014;ايس كريم;ايس كريم;1;1;0.75;0.75;1;FALSE;0
6281104110893;ايس كريم;ايس كريم;1;1.25;0.75;0.75;1;FALSE;0
6285033400834;ايس كريم83ج;ايس كريم83ج;1;1.09;0.75;0.75;1;FALSE;0
6281007038973;حليب بنكهة الفانيلا;حليب بنكهة الفانيلا;18;20;19.5;19.5;1;FALSE;0
6281104110671;ايس كريم زووووم;ايس كريم زووووم;1;1.25;0.75;0.75;1;FALSE;0
6291053870502;ايس كريم سكويراب;ايس كريم سكويراب;1;1.09;0.75;0.75;1;FALSE;0
8692458401106;روكسانا;روكسانا;5;12.05;10;10;1;FALSE;0
6281100500179;جبن موزاريلا فرسان 200 جرام;جبن موزاريلا فرسان 200 جرام;1;9;7.395;8.5;1;FALSE;0
6281048100684;جبن موزاريلا بوك 200 جرام;جبن موزاريلا بوك 200 جرام;1;10;0;0;1;FALSE;0
6281048110799;جبن موزاريلا البقرات الثلاث 200 جرام;جبن موزاريلا البقرات الثلاث 200 جرام;1;7.95;0;0;1;FALSE;0
6281022167368;جبن موزاريلا الصافي 200 جرام;جبن موزاريلا الصافي 200 جرام;1;10;8;8;1;FALSE;0
6281007173605;جبن موزاريلا المراعي 200 جرام;جبن موزاريلا المراعي 200 جرام;1;11;9.373;9.5;1;FALSE;0
6281057002122;جبن موزاريلا نادك 500 جرام;جبن موزاريلا نادك 500 جرام;1;25;24.667;24.5;1;FALSE;0
6281007031431;جبن موزاريلا المراعي 1 كيلو;جبن موزاريلا المراعي 1 كيلو;1;41.62;35;35;1;FALSE;0
5033712155251;تورتيلا سادة الكبير 570 جرام;تورتيلا سادة الكبير 570 جرام;1;13;10;10;1;FALSE;0
5033712155244;تورتيلا حار الكبير 570 جرام;تورتيلا حار الكبير 570 جرام;1;14;10;10;1;FALSE;0
6287011980116;سمبوسة مستاف 700 جرام;سمبوسة مستاف 700 جرام;15;57;55.433;56.5;1;FALSE;0
6281105370050;سمبوسة حلويات البركة 700 جرام;سمبوسة حلويات البركة 700 جرام;15;57;50;50;1;FALSE;0
9781855682979;سمبوسة مستاف عادي 700 جرام;سمبوسة مستاف مقرمش 700 جرام;16;85;84.5;84.5;1;FALSE;0
978185568279;مطبق مستاف;مطبق مستاف;15;65.71;58;58;1;FALSE;0
628110210022;جلي توت 85ج;جلي توت 85ج;17;12.05;9;9;1;FALSE;0
000010025698;مناديل سيارة;مناديل سيارة;1;1.64;1;1;1;FALSE;0
6281036004109;تسالي لب يقطين;تسالي لب يقطين;11;21.91;18;18;1;FALSE;0
6281183000061;كروسان بحشو كريمة الكاكاو6*1;كروسان بحشو كريمة الكاكاو6*1;17;6;5.5;5.5;1;FALSE;0
8994420198466;تونة ليمار بالزيت النباتي;تونة ليمار بالزيت النباتي;1;7;5;5;1;FALSE;0
6287016110105;صامولي ساندوتش بالشوفان البر;صامولي ساندوتش بالشوفان البر;1;1.15;0.75;0.75;1;FALSE;0
6287016110051;صامولي ساندويتش بالحليب;صامولي ساندويتش بالحليب;1;1.15;0.995;1;1;FALSE;0
6287016110020;خبز سنابل سدير;خبز ابو هيب;1;1.15;0.896;1.05;1;FALSE;0
005510025698;اكياس بلاستيك;اكياس بلاستيك;1;5.47;4;4;1;FALSE;0
4023300850102;عسل نحل صافي 250جرام;عسل نحل صافي 250جرام;1;20;18.188;19.5;1;FALSE;0
6281007055697;كروسان طبقتين سفن دايز 90 جرام;كروسان طبقتين سفن دايز 90 جرام;1;2.5;1;1;1;FALSE;0
6281102101367;مكعبات الاشتعال;مكعبات الاشتعال;1;5.5;4.997;5;1;FALSE;0
6287018340005;غاز البوتان 220 جرام;غاز البوتان 220 جرام;1;6;5.556;5.5;1;FALSE;0
6281017403921;أكياس حفظ الطعام مقاس 10;أكياس حفظ الطعام مقاس 10;1;3.29;2;2;1;FALSE;0
6281055886021;أكياس حفظ الطعام مقاس 10;أكياس حفظ الطعام مقاس 10;1;3.29;2;2;1;FALSE;0
6287000860405;مياه آبار 5 لتر;مياه آبار 5 لتر;1;4;3;3;1;FALSE;0
31122000000070;دبة غاز 5 رطل;دبة غاز 5 رطل;1;71.19;60;60;1;FALSE;0
6287018340029;غاز البوتان 450 جرام;غاز البوتان 450 جرام;1;13.14;10;10;1;FALSE;0
31122000000953;كاتم الرماية 7 لتر;كاتم الرماية 7 لتر;1;93.09;80;80;1;FALSE;0
4783020040640;قطاعة بيض;قطاعة بيض;1;17.53;10;10;1;FALSE;0
883314279535;بيالات شاي;بيالات شاي;1;11;10.5;10.5;1;FALSE;0
6951097112265;كاسات شاي;كاسات شاي;1;13.14;10;10;1;FALSE;0
1601605000007;بيالات شاي;بيالات شاي;1;5.47;4;4;1;FALSE;0
1601604000008;بيالات شاي;بيالات شاي;1;5.47;4;4;1;FALSE;0
6982019100053;فناجين قهوة;فناجين قهوة;1;10.95;8;8;1;FALSE;0
2000005898617;زينة;زينة;1;13.14;10;10;1;FALSE;0
6904110106024;بلاستيك حلى;بلاستيك حلى;1;13.14;10;10;1;FALSE;0
8902061020923;ترمس شاي;ترمس شاي;1;38.33;30;30;1;FALSE;0
6291106797831;خلاط;خلاط;1;54.76;45;45;1;FALSE;0
5087308121410;مكنسة;مكنسة;1;10.95;8;8;1;FALSE;0
6932659875668;مكنسة;مكنسة;1;11;8;8;1;FALSE;0
6900256369873;مكنسة;مكنسة;1;8.76;6;6;1;FALSE;0
671860013525;ممسحة أرضيات;ممسحة أرضيات;1;15.33;10;10;1;FALSE;0
6251899008125;مكنسة أرضيات;مكنسة أرضيات;1;6.57;4;4;1;FALSE;0
8431250533178;ممسحة أرضيات;ممسحة أرضيات;1;13.14;10;10;1;FALSE;0
6904110000865;بلاستيك حلى;بلاستيك حلى;1;4.38;2;2;1;FALSE;0
2000005023163;قاعدة حلى;قاعدة حلى;1;13.14;10;10;1;FALSE;0
802020015169;زينة حلى;زينة حلى;1;16.43;13;13;1;FALSE;0
2000005023156;قاعدة حلى;قاعدة حلى;1;10.95;8;8;1;FALSE;0
5555550007085;خافظة حرارة عين الغاز;خافظة حرارة عين الغاز;1;3.29;2;2;1;FALSE;0
690001008053;بلاستيك حلى;بلاستيك حلى;1;3.29;2;2;1;FALSE;0
6792145780032;تغليف حلى;تغليف حلى;1;7.67;5;5;1;FALSE;0
690001107022;تغليف حلى;تغليف حلى;1;9.86;8;8;1;FALSE;0
2000005023187;أعواد حلى;أعواد حلى;1;6.57;5;5;1;FALSE;0
2000005023170;أعواد حلى;أعواد حلى;1;5.47;4;4;1;FALSE;0
6902658208644;ملاعق صغيرة;ملاعق صغيرة;1;9.86;8;8;1;FALSE;0
6900000106150;ملاعق كبيرة;ملاعق كبيرة;1;10.95;9;9;1;FALSE;0
5605169032289;تقطيع حلى;تقطيع حلى;1;6.57;5;5;1;FALSE;0
31122000001445;أسياخ شوي;أسياخ شوي;1;21.91;15;15;1;FALSE;0
6904110109995;بلاستيك حلى;بلاستيك حلى;1;12.05;10;10;1;FALSE;0
690001107039;تغليف حلى;تغليف حلى;1;8.76;6;6;1;FALSE;0
005510025691;خضار طازج طماطم فلين;خضار طازج طماطم فلين;1;28;0;0;1;FALSE;0
859629;خضار طازج طماطم 1ك;خضار طازج طماطم 1ك;1;10;0;0;1;FALSE;0
005510025693;خضار طازج كمثري;خضار طازج كمثري 1ك;1;12;7;7;1;FALSE;0
005510025694;خضار طازج جزر;خضار طازج جزر 1 ك;1;6;0;0;1;FALSE;0
005510025695;خضار طازج كيوي;خضار طازج كيوي 1ك;1;12;0;0;1;FALSE;0
005510025696;خضار طازج عنب اخضر;خضار طازج عنب اخضر 1ك;1;13;0;0;1;FALSE;0
005510025697;خضار طازج يوسفي;خضار طازج يوسفي;1;10;7;7;1;FALSE;0
005510025699;خضار طازج عنب;خضار طازج عنب احمر 1ك;1;12;7;7;1;FALSE;0
005510025610;خضار طازج فاصولبا خصراء;خضار طازج فاصولبا خصراء;1;6;0;0;1;FALSE;0
005510025611;خضار طازج كوسة;خضار طازج كوسة;1;5;0;0;1;FALSE;0
005510025612;خضار طازج باذنجان;خضار طازج باذنجان;1;5;0;0;1;FALSE;0
005510025613;خضار طازج موز 1ك;خضار طازج موز 1ك;1;7;0;0;1;FALSE;0
005510025614;خضار طازج قرع امريكي 1ك;خضار طازج قرع امريكي 1ك;1;5;2;2;1;FALSE;0
005510025615;خضار طازج فلفل حار هندي 1ك;خضار طازج فلفل حار هندي 1ك;1;10;0;0;1;FALSE;0
005510025616;خضار طازج ليمون 1ك;خضار طازج ليمون 1ك;1;10;6;6;1;FALSE;0
005510025617;خضار طازج تفاح احمر 1ك;خضار طازج تفاح احمر 1ك;1;10;0;0;1;FALSE;0
005510025618;خضار طازج برتقال 1ك;خضار طازج برتقال 1ك;1;9;0;0;1;FALSE;0
005510025619;خضار طازج فلفل بارد 1ك;خضار طازج فلفل بارد 1ك;1;12;0;0;1;FALSE;0
005510025620;خضار طازج كيس بصل كبير;خضار طازج كيس بصل كبير;1;25;0;0;1;FALSE;0
005510025621;خضار طازج كيس بصل وسط;خضار طازج كيس بصل وسط;1;18;3;3;1;FALSE;0
005510025622;خضار طازج كيس بصل صغير;خضار طازج كيس بصل صغير;1;6;2;2;1;FALSE;0
005510025623;خضار طازج كيس ثوم;خضار طازج كيس ثوم;1;5;4;4;1;FALSE;0
005510025624;خضار طازج ورقيات;خضار طازج ورقيات;1;1;0.75;0.75;1;FALSE;0
005510025625;خضار طازج بصل;خضار طازج بصل;1;10;0;0;1;FALSE;0
005510025626;خضار طازج خس;خضار طازج خس;1;3;1.5;1.5;1;FALSE;0
5449000276223;ماء بنكهة الفاكهة 2لتر;ماء بنكهة الفاكهة 2لتر;1;5.47;4;4;1;FALSE;0
5449000054227;كوكاكولا 1لتر;كوكاكولا 1لتر;1;5.5;4.587;5;1;FALSE;0
005510025627;خضار طازج كيس بصل ابيض;خضار طازج كيس بصل ابيض;1;10;0;0;1;FALSE;0
712396999874;فحم رويال 4ك;فحم رويال 4ك;1;25;23.676;24.5;1;FALSE;0
6281103069840;فحم مؤسسة موفور 10ك;فحم مؤسسة موفور 10ك;1;45;38.97;44.5;1;FALSE;0
6281100580010;مياه منهل 18.9لتر;مياه منهل 18.9لتر;1;8;7.33;7.5;1;FALSE;0
6281101220281;مياه فيحاء 18.9 لتر;مياه فيحاء 18.9 لتر;1;8;7.02;7.5;1;FALSE;0
7616200191009;موسي كرتون24;موسي كرتون24;5;130;108;118;1;FALSE;0
012000004070;بيبسي عائلي 2.25 لتر;بيبسي عائلي 2.25 لتر;1;9;8.002;8.5;1;FALSE;0
6287019310076;دجاج مبرد طرية 800 جرام;دجاج مبرد طرية 800 جرام;1;13;12.032;12.5;1;FALSE;0
6281102371333;دجاج مبرد طرية 900 جرام;دجاج مبرد طرية 900 جرام;1;14;11.422;13.5;1;FALSE;0
6281102371166;دجاج مبرد طرية 700 جرام;دجاج مبرد طرية 700 جرام;1;12;10.545;11.5;1;FALSE;0
6281101830077;دجاج مبرد الوشم 800 جرام;دجاج مبرد الوشم 800 جرام;1;13;0;0;1;FALSE;0
6281101830695;كبدة دجاج مبرد الوشم 400 جرام;كبدة دجاج مبرد الوشم 400 جرام;1;6.5;0;0;1;FALSE;0
6287019310311;أفخاذ دجاج طرية 450 جرام;أفخاذ دجاج طرية 450 جرام;1;7;6.564;6.5;1;FALSE;0
6281101830091;دجاج مبرد الوشم 900 جرام;دجاج مبرد الوشم 900 جرام;1;14;0;0;1;FALSE;0
3280316007826;دجاج دو مجمد 1000 جرام;دجاج دو مجمد 1000 جرام;10;130;0;125;1;FALSE;0
3280316007819;دجاج دو مجمد 900 جرام;دجاج دو مجمد 900 جرام;10;125;115;115;1;FALSE;0
6287004500055;سكر خشن السويلم 5 كيلو;سكر خشن السويلم 5 كيلو;1;17;16.266;16.5;1;FALSE;0
6271003052141;مكرونة الجود رقم 23;مكرونة الجود رقم 23;1;2.19;1;1;1;FALSE;0
6271003052097;مكرونة الجود رقم 22;مكرونة الجود رقم 22;1;2;1;1;1;FALSE;0
6271003052523;مكرونة الجود رقم 39;مكرونة الجود رقم 39;1;2.5;2;2;1;FALSE;0
5413149898714;صابون تايد 19 كيلو;صابون تايد 19 كيلو;1;142.38;120;120;1;FALSE;0
6281102100308;باكينج باودر 100 جرام;باكينج باودر 100 جرام;3;15;13.075;14.5;1;FALSE;0
6281016011547;بطاطس البطل فلفل 120 جرام;بطاطس البطل فلفل 120 جرام;1;3.5;2;2;1;FALSE;0
1520602555979;قرصان القصيم;قرصان القصيم;1;10;9.364;9.5;1;FALSE;0
31118000000591;فراش نوم بر;فراش نوم بر;1;323.09;290;290;1;FALSE;0
31118000000501;فراش نوم بر;فراش نوم بر;1;410.71;370;370;1;FALSE;0
6271021160866;حليب بالشوكولاتة 185 مل;حليب بالشوكولاتة 185 مل;5;23;24;20;1;FALSE;0
6281057010059;حليب نادك كامل الدسم 1 لتر;حليب نادك كامل الدسم 1 لتر;3;48;45;45;1;FALSE;0
6281057001057;حليب نادك قليل الدسم 1 لتر;حليب نادك قليل الدسم 1 لتر;3;48;47.5;47.5;1;FALSE;0
6281007052016;حليب المراعي كامل الدسم 1 لتر;حليب المراعي كامل الدسم 1 لتر;3;40;40.419;39.5;1;FALSE;0
6281007032261;حليب المراعي كامل الدسم 1 لتر;حليب المراعي كامل الدسم 1 لتر;1;4.5;3;3;1;FALSE;0
6281022140316;حليب الصافي كامل الدسم 1 لتر;حليب الصافي كامل الدسم 1 لتر;3;48;46.535;47.5;1;FALSE;0
6281022180312;حليب الصافي كامل الدسم 1 لتر;حليب الصافي كامل الدسم 1 لتر;1;4;3;3;1;FALSE;0
6281007053297;حليب المراعي قليل الدسم 1 لتر;حليب المراعي قليل الدسم 1 لتر;3;45;44;44;1;FALSE;0
6281007032278;حليب المراعي قليل الدسم 1 لتر;حليب المراعي قليل الدسم 1 لتر;1;4.5;3;3;1;FALSE;0
6281022180343;حليب الصافي قليل الدسم 1 لتر;حليب الصافي قليل الدسم 1 لتر;24;18;15;15;1;FALSE;0
6281012023049;عصير سنتوب 250 مل;عصير سنتوب 250 مل;23;50;38;38;1;FALSE;0
6281012022806;عصير سن كولا 250 مل;عصير سن كولا 250 مل;23;50;44.5;49.5;1;FALSE;0
6281012044983;عصير سن كولا 125 مل;عصير سن كولا 125 مل;23;30;27.506;29.5;1;FALSE;0
6281039122336;حليب السعودية 200 مل;حليب السعودية 200 مل;5;45;33.9;44.5;1;FALSE;0
6937194605183;فرشاة أسنان صغير;فرشاة أسنان صغير;1;2.19;1;1;1;FALSE;0
6937194605282;فرشاة أسنان كبير;فرشاة أسنان كبير;1;2.19;1;1;1;FALSE;0
005516025626;علك مصاصا;علك مصاصا;1;0.28;0.15;0.15;1;FALSE;0
628143;مكسرات مشكلة صن بايتس;مكسرات مشكلة صن بايتس 160 جرام;1;25;12;12;1;FALSE;0
6281036015167;مكسرات مشكلة حارة صن بايتس 160 جرام;مكسرات مشكلة حارة صن بايتس 160 جرام;1;15.33;12;12;1;FALSE;0
6281036015105;كاجو مملح صن بايتس 160 جرام;كاجو مملح صن بايتس 160 جرام;1;16.5;15;15;1;FALSE;0
6281007055703;كروسان طبقتين فراولة فانيلا سفن دايز 90 ج;كروسان طبقتين فراولة فانيلا سفن دايز 90 ج;1;2.5;1.776;2;1;FALSE;0
6281057001439;جبن شيدر نادك 500 جرام;جبن شيدر نادك 500 جرام;20;18.95;17;17;1;FALSE;0
8691707162171;شوكولاته تريبليكس 20 جرام;شوكولاته تريبليكس 20 جرام;5;12;11.382;11.5;1;FALSE;0
831730008734;فلفل حار بران;فلفل حار بران;1;3.29;2;2;1;FALSE;0
6285555231589;حب دوار الشمس النخبة 35 جرام;حب دوار الشمس النخبة 35 جرام;1;1;0.5;0.5;1;FALSE;0
8699415020042;صابون يدين أعشاب البحر 500 مل;صابون يدين أعشاب البحر 500 مل;1;8;7.479;7.5;1;FALSE;0
8699415020677;صابون يدين ناعم مرجاني 500 مل;صابون يدين ناعم مرجاني 500 مل;1;7.67;5;5;1;FALSE;0
6287003980087;صابون يدين البحر 400 مل;صابون يدين البحر 400 مل;1;5.47;4;4;1;FALSE;0
4792197001842;زيتون أسود شرائح دليمزون 235 جرام;زيتون أسود شرائح دليمزون 235 جرام;1;5.47;4;4;1;FALSE;0
8888202005069;بودرة معطرة انشانتر 250 جرام;بودرة معطرة انشانتر 250 جرام;1;10.95;9;9;1;FALSE;0
6001106105747;صابون ديتول 165 جرام;صابون ديتول 165 جرام;1;6.5;5.419;6;1;FALSE;0
4809010760630;صابون الببايا 135 جرام;صابون الببايا 135 جرام;1;5.47;4;4;1;FALSE;0
6945896515242;سلك ألوان رسيفر;سلك ألوان رسيفر;1;3.29;2;2;1;FALSE;0
7702018466979;موس جيليت;موس جيليت;1;23;20.88;22.5;1;FALSE;0
6959200016660;مقص;مقص;1;2.19;1;1;1;FALSE;0
31111000000472;كشاف يو اس بي;كشاف يو اس بي;1;8.76;6;6;1;FALSE;0
08815408;بنادول إكسترا;بنادول إكسترا;1;7;6.336;6.5;1;FALSE;0
018653005358;معجون سنسوداين 50 مل;معجون سنسوداين 50 مل;1;17;10;10;1;FALSE;0
8801038514932;شفرة حلاقة سوفت;شفرة حلاقة سوفت;1;4;2;2;1;FALSE;0
4015600000547;فيكس 50 جرام;فيكس 50 جرام;1;12;9.622;11.5;1;FALSE;0
